"","DATE","DATE_NAME","DATE_CODE","DATE_TYPE","DATE_TYPECODE","DATE_SORTORDER","GEOGRAPHY","GEOGRAPHY_NAME","GEOGRAPHY_CODE","GEOGRAPHY_TYPE","GEOGRAPHY_TYPECODE","GEOGRAPHY_SORTORDER","CAUSE_OF_DEATH","CAUSE_OF_DEATH_NAME","CAUSE_OF_DEATH_CODE","CAUSE_OF_DEATH_TYPE","CAUSE_OF_DEATH_TYPECODE","CAUSE_OF_DEATH_SORTORDER","GENDER","GENDER_NAME","GENDER_CODE","GENDER_TYPE","GENDER_TYPECODE","GENDER_SORTORDER","AGE","AGE_NAME","AGE_CODE","AGE_TYPE","AGE_TYPECODE","AGE_SORTORDER","MEASURE","MEASURE_NAME","MEASURE_CODE","MEASURE_TYPE","MEASURE_TYPECODE","MEASURE_SORTORDER","MEASURES","MEASURES_NAME","OBS_VALUE","OBS_STATUS","OBS_STATUS_NAME","OBS_CONF","OBS_CONF_NAME","URN","RECORD_OFFSET","RECORD_COUNT"
"356",2015,2015,2015,"date",0,2,2092957715,"Total mortality","2092957715","countries",499,0,12437,"X37 Victim of cataclysmic storm","X37","ICD-10 three digit",1005,8,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957715d12437d1d0d1d20100",355,1485
"357",2015,2015,2015,"date",0,2,2092957715,"Total mortality","2092957715","countries",499,0,12437,"X37 Victim of cataclysmic storm","X37","ICD-10 three digit",1005,8,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957715d12437d2d0d1d20100",356,1485
"358",2015,2015,2015,"date",0,2,2092957715,"Total mortality","2092957715","countries",499,0,12438,"X38 Victim of flood","X38","ICD-10 three digit",1005,9,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957715d12438d0d0d1d20100",357,1485
"359",2015,2015,2015,"date",0,2,2092957715,"Total mortality","2092957715","countries",499,0,12438,"X38 Victim of flood","X38","ICD-10 three digit",1005,9,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957715d12438d1d0d1d20100",358,1485
"360",2015,2015,2015,"date",0,2,2092957715,"Total mortality","2092957715","countries",499,0,12438,"X38 Victim of flood","X38","ICD-10 three digit",1005,9,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957715d12438d2d0d1d20100",359,1485
"361",2015,2015,2015,"date",0,2,2092957715,"Total mortality","2092957715","countries",499,0,12439,"X39 Exposure to other and unspecified forces of nature","X39","ICD-10 three digit",1005,10,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",2,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957715d12439d0d0d1d20100",360,1485
"362",2015,2015,2015,"date",0,2,2092957715,"Total mortality","2092957715","countries",499,0,12439,"X39 Exposure to other and unspecified forces of nature","X39","ICD-10 three digit",1005,10,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957715d12439d1d0d1d20100",361,1485
"363",2015,2015,2015,"date",0,2,2092957715,"Total mortality","2092957715","countries",499,0,12439,"X39 Exposure to other and unspecified forces of nature","X39","ICD-10 three digit",1005,10,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",2,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957715d12439d2d0d1d20100",362,1485
"364",2015,2015,2015,"date",0,2,2092957699,"England","E92000001","countries",499,1,0,"A00-R99,U00-Y89 All causes, all ages","Total","cause of death",1001,0,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",495309,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957699d98a99d0d0d1d20100",363,1485
"365",2015,2015,2015,"date",0,2,2092957699,"England","E92000001","countries",499,1,0,"A00-R99,U00-Y89 All causes, all ages","Total","cause of death",1001,0,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",240417,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957699d98a99d1d0d1d20100",364,1485
"366",2015,2015,2015,"date",0,2,2092957699,"England","E92000001","countries",499,1,0,"A00-R99,U00-Y89 All causes, all ages","Total","cause of death",1001,0,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",254892,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957699d98a99d2d0d1d20100",365,1485
"367",2015,2015,2015,"date",0,2,2092957699,"England","E92000001","countries",499,1,12430,"X30 Exposure to excessive natural heat","X30","ICD-10 three digit",1005,1,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",3,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957699d12430d0d0d1d20100",366,1485
"368",2015,2015,2015,"date",0,2,2092957699,"England","E92000001","countries",499,1,12430,"X30 Exposure to excessive natural heat","X30","ICD-10 three digit",1005,1,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",1,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957699d12430d1d0d1d20100",367,1485
"369",2015,2015,2015,"date",0,2,2092957699,"England","E92000001","countries",499,1,12430,"X30 Exposure to excessive natural heat","X30","ICD-10 three digit",1005,1,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",2,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957699d12430d2d0d1d20100",368,1485
"370",2015,2015,2015,"date",0,2,2092957699,"England","E92000001","countries",499,1,12431,"X31 Exposure to excessive natural cold","X31","ICD-10 three digit",1005,2,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",29,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957699d12431d0d0d1d20100",369,1485
"371",2015,2015,2015,"date",0,2,2092957699,"England","E92000001","countries",499,1,12431,"X31 Exposure to excessive natural cold","X31","ICD-10 three digit",1005,2,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",13,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957699d12431d1d0d1d20100",370,1485
"372",2015,2015,2015,"date",0,2,2092957699,"England","E92000001","countries",499,1,12431,"X31 Exposure to excessive natural cold","X31","ICD-10 three digit",1005,2,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",16,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957699d12431d2d0d1d20100",371,1485
"373",2015,2015,2015,"date",0,2,2092957699,"England","E92000001","countries",499,1,12432,"X32 Exposure to sunlight","X32","ICD-10 three digit",1005,3,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957699d12432d0d0d1d20100",372,1485
"374",2015,2015,2015,"date",0,2,2092957699,"England","E92000001","countries",499,1,12432,"X32 Exposure to sunlight","X32","ICD-10 three digit",1005,3,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957699d12432d1d0d1d20100",373,1485
"375",2015,2015,2015,"date",0,2,2092957699,"England","E92000001","countries",499,1,12432,"X32 Exposure to sunlight","X32","ICD-10 three digit",1005,3,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957699d12432d2d0d1d20100",374,1485
"376",2015,2015,2015,"date",0,2,2092957699,"England","E92000001","countries",499,1,12433,"X33 Victim of lightning","X33","ICD-10 three digit",1005,4,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",2,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957699d12433d0d0d1d20100",375,1485
"377",2015,2015,2015,"date",0,2,2092957699,"England","E92000001","countries",499,1,12433,"X33 Victim of lightning","X33","ICD-10 three digit",1005,4,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",2,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957699d12433d1d0d1d20100",376,1485
"378",2015,2015,2015,"date",0,2,2092957699,"England","E92000001","countries",499,1,12433,"X33 Victim of lightning","X33","ICD-10 three digit",1005,4,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957699d12433d2d0d1d20100",377,1485
"379",2015,2015,2015,"date",0,2,2092957699,"England","E92000001","countries",499,1,12434,"X34 Victim of earthquake","X34","ICD-10 three digit",1005,5,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957699d12434d0d0d1d20100",378,1485
"380",2015,2015,2015,"date",0,2,2092957699,"England","E92000001","countries",499,1,12434,"X34 Victim of earthquake","X34","ICD-10 three digit",1005,5,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957699d12434d1d0d1d20100",379,1485
"381",2015,2015,2015,"date",0,2,2092957699,"England","E92000001","countries",499,1,12434,"X34 Victim of earthquake","X34","ICD-10 three digit",1005,5,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957699d12434d2d0d1d20100",380,1485
"382",2015,2015,2015,"date",0,2,2092957699,"England","E92000001","countries",499,1,12435,"X35 Victim of volcanic eruption","X35","ICD-10 three digit",1005,6,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957699d12435d0d0d1d20100",381,1485
"383",2015,2015,2015,"date",0,2,2092957699,"England","E92000001","countries",499,1,12435,"X35 Victim of volcanic eruption","X35","ICD-10 three digit",1005,6,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957699d12435d1d0d1d20100",382,1485
"384",2015,2015,2015,"date",0,2,2092957699,"England","E92000001","countries",499,1,12435,"X35 Victim of volcanic eruption","X35","ICD-10 three digit",1005,6,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957699d12435d2d0d1d20100",383,1485
"385",2015,2015,2015,"date",0,2,2092957699,"England","E92000001","countries",499,1,12436,"X36 Victim of avalanche, landslide and other earth movements","X36","ICD-10 three digit",1005,7,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957699d12436d0d0d1d20100",384,1485
"386",2015,2015,2015,"date",0,2,2092957699,"England","E92000001","countries",499,1,12436,"X36 Victim of avalanche, landslide and other earth movements","X36","ICD-10 three digit",1005,7,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957699d12436d1d0d1d20100",385,1485
"387",2015,2015,2015,"date",0,2,2092957699,"England","E92000001","countries",499,1,12436,"X36 Victim of avalanche, landslide and other earth movements","X36","ICD-10 three digit",1005,7,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957699d12436d2d0d1d20100",386,1485
"388",2015,2015,2015,"date",0,2,2092957699,"England","E92000001","countries",499,1,12437,"X37 Victim of cataclysmic storm","X37","ICD-10 three digit",1005,8,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957699d12437d0d0d1d20100",387,1485
"389",2015,2015,2015,"date",0,2,2092957699,"England","E92000001","countries",499,1,12437,"X37 Victim of cataclysmic storm","X37","ICD-10 three digit",1005,8,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957699d12437d1d0d1d20100",388,1485
"390",2015,2015,2015,"date",0,2,2092957699,"England","E92000001","countries",499,1,12437,"X37 Victim of cataclysmic storm","X37","ICD-10 three digit",1005,8,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957699d12437d2d0d1d20100",389,1485
"391",2015,2015,2015,"date",0,2,2092957699,"England","E92000001","countries",499,1,12438,"X38 Victim of flood","X38","ICD-10 three digit",1005,9,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957699d12438d0d0d1d20100",390,1485
"392",2015,2015,2015,"date",0,2,2092957699,"England","E92000001","countries",499,1,12438,"X38 Victim of flood","X38","ICD-10 three digit",1005,9,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957699d12438d1d0d1d20100",391,1485
"393",2015,2015,2015,"date",0,2,2092957699,"England","E92000001","countries",499,1,12438,"X38 Victim of flood","X38","ICD-10 three digit",1005,9,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957699d12438d2d0d1d20100",392,1485
"394",2015,2015,2015,"date",0,2,2092957699,"England","E92000001","countries",499,1,12439,"X39 Exposure to other and unspecified forces of nature","X39","ICD-10 three digit",1005,10,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",2,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957699d12439d0d0d1d20100",393,1485
"395",2015,2015,2015,"date",0,2,2092957699,"England","E92000001","countries",499,1,12439,"X39 Exposure to other and unspecified forces of nature","X39","ICD-10 three digit",1005,10,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957699d12439d1d0d1d20100",394,1485
"396",2015,2015,2015,"date",0,2,2092957699,"England","E92000001","countries",499,1,12439,"X39 Exposure to other and unspecified forces of nature","X39","ICD-10 three digit",1005,10,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",2,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957699d12439d2d0d1d20100",395,1485
"397",2015,2015,2015,"date",0,2,2092957700,"Wales","W92000004","countries",499,2,0,"A00-R99,U00-Y89 All causes, all ages","Total","cause of death",1001,0,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",33198,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957700d98a99d0d0d1d20100",396,1485
"398",2015,2015,2015,"date",0,2,2092957700,"Wales","W92000004","countries",499,2,0,"A00-R99,U00-Y89 All causes, all ages","Total","cause of death",1001,0,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",16092,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957700d98a99d1d0d1d20100",397,1485
"399",2015,2015,2015,"date",0,2,2092957700,"Wales","W92000004","countries",499,2,0,"A00-R99,U00-Y89 All causes, all ages","Total","cause of death",1001,0,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",17106,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957700d98a99d2d0d1d20100",398,1485
"400",2015,2015,2015,"date",0,2,2092957700,"Wales","W92000004","countries",499,2,12430,"X30 Exposure to excessive natural heat","X30","ICD-10 three digit",1005,1,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957700d12430d0d0d1d20100",399,1485
"401",2015,2015,2015,"date",0,2,2092957700,"Wales","W92000004","countries",499,2,12430,"X30 Exposure to excessive natural heat","X30","ICD-10 three digit",1005,1,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957700d12430d1d0d1d20100",400,1485
"402",2015,2015,2015,"date",0,2,2092957700,"Wales","W92000004","countries",499,2,12430,"X30 Exposure to excessive natural heat","X30","ICD-10 three digit",1005,1,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957700d12430d2d0d1d20100",401,1485
"403",2015,2015,2015,"date",0,2,2092957700,"Wales","W92000004","countries",499,2,12431,"X31 Exposure to excessive natural cold","X31","ICD-10 three digit",1005,2,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",3,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957700d12431d0d0d1d20100",402,1485
"404",2015,2015,2015,"date",0,2,2092957700,"Wales","W92000004","countries",499,2,12431,"X31 Exposure to excessive natural cold","X31","ICD-10 three digit",1005,2,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",2,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957700d12431d1d0d1d20100",403,1485
"405",2015,2015,2015,"date",0,2,2092957700,"Wales","W92000004","countries",499,2,12431,"X31 Exposure to excessive natural cold","X31","ICD-10 three digit",1005,2,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",1,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32240e0d2092957700d12431d2d0d1d20100",404,1485
